,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
13,163,Briante Weber,MIA,25,3,0,3,18.2,9.0,3.0,5.3,56.3,1.0,1.3,75.0,2.0,2.0,100.0,0.0,1.0,1.0,3.7,1.7,2.7,0.3,2.3,23.0,0,0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
14,163,Spencer Dinwiddie,BKN,25,2,1,1,20.4,9.0,3.0,9.5,31.6,0.5,3.5,14.3,2.5,3.5,71.4,0.5,3.0,3.5,4.5,1.5,0.5,0.0,2.0,20.0,0,0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,163,Alex Poythress,ATL,25,3,1,2,20.4,9.0,3.3,7.0,47.6,1.0,3.0,33.3,1.3,2.7,50.0,1.0,2.7,3.7,1.3,1.7,1.7,1.0,4.3,21.7,0,0,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
16,163,Gerald Green,HOU,32,2,2,0,23.8,9.0,3.0,9.0,33.3,2.0,7.5,26.7,1.0,1.0,100.0,0.5,4.0,4.5,1.0,1.5,0.0,0.5,3.0,15.9,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,163,Jerami Grant,OKC,24,3,2,1,23.4,9.0,2.3,8.3,28.0,0.7,2.7,25.0,3.7,4.3,84.6,0.0,4.7,4.7,0.3,1.7,1.0,0.3,2.0,17.4,0,0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,163,Isaiah Hartenstein,HOU,20,1,0,1,11.8,9.0,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,4.0,12.9,0,0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,163,J.J. Barea,DAL,34,2,1,1,18.8,9.0,2.5,6.5,38.5,0.5,2.5,20.0,3.5,5.0,70.0,0.0,0.5,0.5,5.5,1.5,0.5,0.0,0.5,17.9,0,0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,163,DeAndre Jordan,DAL,30,1,1,0,18.1,9.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,2.0,6.0,8.0,4.0,3.0,0.0,2.0,5.0,27.6,0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,163,Reggie Bullock,DET,27,3,1,2,27.7,9.0,3.3,9.0,37.0,1.7,4.7,35.7,0.7,1.0,66.7,1.0,3.0,4.0,2.0,0.0,1.3,0.3,1.0,21.8,0,0,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,163,Dario Saric,PHI,24,3,3,0,24.0,9.0,3.0,8.3,36.0,0.3,3.3,10.0,2.7,2.7,100.0,1.0,3.7,4.7,2.3,1.3,0.3,1.0,1.7,20.8,0,0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,163,Ben Simmons,PHI,22,4,3,1,26.7,9.0,3.5,6.8,51.9,0.0,0.0,0.0,2.0,3.5,57.1,1.3,6.5,7.8,9.3,4.5,1.8,1.3,2.3,36.7,0,0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,163,Markelle Fultz,PHI,20,4,3,1,22.6,9.0,4.0,9.3,43.2,0.3,1.3,20.0,0.8,1.0,75.0,1.3,2.0,3.3,2.5,2.5,1.3,1.0,4.0,20.9,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,176,Landry Shamet,PHI,21,4,3,1,18.1,8.8,2.8,6.8,40.7,1.5,4.3,35.3,1.8,1.8,100.0,0.5,0.8,1.3,1.0,0.8,0.0,0.0,2.0,11.0,0,0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,176,Anthony Tolliver,MIN,33,4,1,3,23.9,8.8,2.0,7.3,27.6,2.0,5.0,40.0,2.8,3.3,84.6,1.3,2.0,3.3,1.8,1.5,0.5,0.3,2.5,16.0,0,0,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,178,Alex Abrines,OKC,25,3,2,1,16.3,8.7,2.7,5.3,50.0,2.0,4.3,46.2,1.3,1.3,100.0,0.0,2.3,2.3,1.0,1.0,0.3,0.0,2.3,13.0,0,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,178,Raymond Felton,OKC,34,3,2,1,15.9,8.7,3.7,9.3,39.3,0.3,2.0,16.7,1.0,1.3,75.0,0.0,2.0,2.0,3.3,1.3,0.7,0.7,2.0,18.7,0,0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,178,JaMychal Green,MEM,28,3,2,1,15.9,8.7,2.7,6.0,44.4,1.0,2.7,37.5,2.3,3.0,77.8,2.0,5.3,7.3,1.0,1.0,0.0,0.7,3.3,20.0,0,0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
30,178,Jabari Parker,CHI,23,3,1,2,23.4,8.7,3.0,12.3,24.3,0.3,2.3,14.3,2.3,2.7,87.5,1.3,6.3,7.7,3.0,1.0,0.3,0.0,1.7,22.4,0,0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31,178,Dejounte Murray,SAS,22,3,2,1,17.0,8.7,4.0,8.7,46.2,0.0,0.7,0.0,0.7,1.0,66.7,0.7,5.0,5.7,1.3,1.7,1.0,0.3,1.3,19.8,1,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
32,178,Chandler Parsons,MEM,29,3,2,1,17.1,8.7,2.7,4.7,57.1,1.7,3.0,55.6,1.7,1.7,100.0,0.0,2.3,2.3,2.0,0.0,0.7,0.0,1.0,16.5,0,0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
33,178,D.J. Augustin,ORL,30,3,1,2,23.4,8.7,2.7,6.7,40.0,1.3,3.3,40.0,2.0,3.0,66.7,0.3,2.3,2.7,4.7,2.3,0.7,0.0,2.0,18.5,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
34,185,Georges Niang,UTA,25,4,4,0,11.9,8.5,3.3,4.8,68.4,1.5,2.8,54.5,0.5,1.0,50.0,0.3,2.8,3.0,1.5,0.5,0.0,0.3,2.3,14.6,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,185,Rodions Kurucs,BKN,20,2,1,1,9.3,8.5,2.5,4.0,62.5,0.0,0.5,0.0,3.5,4.0,87.5,2.5,2.0,4.5,1.0,0.5,2.0,0.0,0.5,20.9,0,0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
36,185,Nicolas Batum,CHA,29,4,3,1,23.6,8.5,3.0,6.5,46.2,0.8,2.3,33.3,1.8,2.5,70.0,0.3,6.0,6.3,4.8,2.3,0.8,0.3,2.3,23.9,0,0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
37,185,Bojan Bogdanovic,IND,29,2,2,0,24.9,8.5,3.0,8.0,37.5,1.5,5.0,30.0,1.0,1.0,100.0,0.0,2.5,2.5,1.5,0.5,0.5,0.0,1.5,14.8,0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,185,Kyle Korver,CLE,37,2,1,1,15.4,8.5,3.0,6.5,46.2,2.0,4.0,50.0,0.5,0.5,100.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,2.5,10.4,0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,185,Shelvin Mack,MEM,28,2,1,1,17.9,8.5,3.0,3.5,85.7,1.0,1.0,100.0,1.5,1.5,100.0,0.0,1.0,1.0,4.0,0.5,0.0,0.0,1.0,15.2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,191,Hamidou Diallo,OKC,20,3,2,1,23.9,8.3,2.7,7.0,38.1,0.0,1.0,0.0,3.0,3.7,81.8,2.0,2.3,4.3,0.7,0.3,1.3,0.3,2.7,19.2,0,0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,191,Meyers Leonard,POR,26,3,1,2,14.1,8.3,3.0,4.0,75.0,1.3,2.0,66.7,1.0,1.0,100.0,0.3,1.3,1.7,1.3,0.0,0.3,0.0,2.0,13.3,0,0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,191,Delon Wright,TOR,26,3,2,1,22.7,8.3,3.0,6.7,45.0,1.0,2.0,50.0,1.3,1.7,80.0,0.7,3.3,4.0,2.0,0.7,0.3,0.7,1.3,18.5,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,191,Aaron Holiday,IND,22,3,2,1,11.9,8.3,2.3,5.0,46.7,1.3,3.0,44.4,2.3,2.7,87.5,0.0,1.0,1.0,1.0,2.7,0.0,0.7,1.7,10.4,0,0,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
44,195,Dwyane Wade,MIA,36,4,1,3,18.6,8.3,3.0,9.5,31.6,1.0,2.5,40.0,1.3,2.0,62.5,0.5,2.3,2.8,2.0,2.8,0.8,1.0,2.0,17.1,0,0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,195,Andrew Wiggins,MIN,23,4,1,3,25.3,8.3,3.0,8.3,36.4,0.5,1.8,28.6,1.8,3.3,53.8,1.3,1.8,3.0,0.3,2.5,0.3,0.8,2.5,12.7,0,0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,195,Damyean Dotson,NYK,24,4,3,1,13.5,8.3,2.8,5.3,52.4,1.0,1.8,57.1,1.8,2.0,87.5,0.3,2.5,2.8,1.3,0.5,0.3,0.0,1.5,13.7,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
47,195,Robert Covington,PHI,27,4,3,1,23.8,8.3,3.0,7.3,41.4,1.5,4.5,33.3,0.8,1.0,75.0,0.8,2.5,3.3,1.3,1.8,1.8,1.0,3.3,20.5,0,0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
48,199,Alize Johnson,IND,22,1,0,1,18.6,8.0,3.0,8.0,37.5,0.0,2.0,0.0,2.0,2.0,100.0,2.0,7.0,9.0,0.0,0.0,1.0,0.0,1.0,21.8,0,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,199,Pau Gasol,SAS,38,3,2,1,15.3,8.0,2.7,3.3,80.0,0.3,0.3,100.0,2.3,2.7,87.5,1.0,4.0,5.0,1.3,1.7,0.7,1.0,0.7,19.3,0,0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
